Entity,Code,Day,vaccine_eligibility_age
Indonesia,IDN,2022-03-01,5
Indonesia,IDN,2022-03-02,5
Indonesia,IDN,2022-03-03,5
Indonesia,IDN,2022-03-04,5
Indonesia,IDN,2022-03-05,5
Indonesia,IDN,2022-03-06,5
Indonesia,IDN,2022-03-07,5
Indonesia,IDN,2022-03-08,5
Indonesia,IDN,2022-03-09,5
Indonesia,IDN,2022-03-10,5
Indonesia,IDN,2022-03-11,5
Indonesia,IDN,2022-03-12,5
Indonesia,IDN,2022-03-13,5
Indonesia,IDN,2022-03-14,5
Indonesia,IDN,2022-03-15,5
Indonesia,IDN,2022-03-16,5
Indonesia,IDN,2022-03-17,5
Indonesia,IDN,2022-03-18,5
Indonesia,IDN,2022-03-19,5
Indonesia,IDN,2022-03-20,5
Indonesia,IDN,2022-03-21,5
Indonesia,IDN,2022-03-22,5
Indonesia,IDN,2022-03-23,5
Indonesia,IDN,2022-03-24,5
Indonesia,IDN,2022-03-25,5
Indonesia,IDN,2022-03-26,5
Indonesia,IDN,2022-03-27,5
Indonesia,IDN,2022-03-28,5
Indonesia,IDN,2022-03-29,5
Indonesia,IDN,2022-03-30,5
Indonesia,IDN,2022-03-31,5
Indonesia,IDN,2022-04-01,5
Indonesia,IDN,2022-04-02,5
Indonesia,IDN,2022-04-03,5
Indonesia,IDN,2022-04-04,5
Spain,ESP,2021-02-09,80
Spain,ESP,2021-02-10,80
Spain,ESP,2021-02-11,80
Spain,ESP,2021-02-12,80
Spain,ESP,2021-02-13,80
Spain,ESP,2021-02-14,80
Spain,ESP,2021-02-15,80
Spain,ESP,2021-02-16,80
Spain,ESP,2021-02-17,80
Spain,ESP,2021-02-18,80
Spain,ESP,2021-02-19,80
Spain,ESP,2021-02-20,80
Spain,ESP,2021-02-21,80
Spain,ESP,2021-02-22,80
Spain,ESP,2021-02-23,80
Spain,ESP,2021-02-24,80
Spain,ESP,2021-02-25,80
Spain,ESP,2021-02-26,80
Spain,ESP,2021-02-27,80
Spain,ESP,2021-02-28,80
Spain,ESP,2021-03-01,80
Spain,ESP,2021-03-02,80
Spain,ESP,2021-03-03,80
Spain,ESP,2021-03-04,80
Spain,ESP,2021-03-05,80
Spain,ESP,2021-03-06,80
Spain,ESP,2021-03-07,80
Spain,ESP,2021-03-08,80
Spain,ESP,2021-03-09,80
Spain,ESP,2021-03-10,80
Spain,ESP,2021-03-11,80
Spain,ESP,2021-03-12,80
Spain,ESP,2021-03-13,80
Spain,ESP,2021-03-14,80
Spain,ESP,2021-03-15,80
Spain,ESP,2021-03-16,80
Spain,ESP,2021-03-17,80
Spain,ESP,2021-03-18,80
Spain,ESP,2021-03-19,80
Spain,ESP,2021-03-20,80
Spain,ESP,2021-03-21,80
Spain,ESP,2021-03-22,80
Spain,ESP,2021-03-23,80
Spain,ESP,2021-03-24,80
Spain,ESP,2021-03-25,80
Spain,ESP,2021-03-26,80
Spain,ESP,2021-03-27,80
Spain,ESP,2021-03-28,80
Spain,ESP,2021-03-29,55
Spain,ESP,2021-03-30,55
Spain,ESP,2021-03-31,55
Spain,ESP,2021-04-01,55
Spain,ESP,2021-04-02,55
Spain,ESP,2021-04-03,55
Spain,ESP,2021-04-04,55
Spain,ESP,2021-04-05,55
Spain,ESP,2021-04-06,55
Spain,ESP,2021-04-07,55
Spain,ESP,2021-04-08,55
Spain,ESP,2021-04-09,55
Spain,ESP,2021-04-10,55
Spain,ESP,2021-04-11,55
Spain,ESP,2021-04-12,55
Spain,ESP,2021-04-13,55
Spain,ESP,2021-04-14,55
Spain,ESP,2021-04-15,55
Spain,ESP,2021-04-16,55
Spain,ESP,2021-04-17,55
Spain,ESP,2021-04-18,55
Spain,ESP,2021-04-19,55
Spain,ESP,2021-04-20,55
Spain,ESP,2021-04-21,55
Spain,ESP,2021-04-22,55
Spain,ESP,2021-04-23,55
Spain,ESP,2021-04-24,55
Spain,ESP,2021-04-25,55
Spain,ESP,2021-04-26,55
Spain,ESP,2021-04-27,55
Spain,ESP,2021-04-28,55
Spain,ESP,2021-04-29,55
Spain,ESP,2021-04-30,55
Spain,ESP,2021-05-01,55
Spain,ESP,2021-05-02,55
Spain,ESP,2021-05-03,55
Spain,ESP,2021-05-04,55
Spain,ESP,2021-05-05,55
Spain,ESP,2021-05-06,55
Spain,ESP,2021-05-07,55
Spain,ESP,2021-05-08,55
Spain,ESP,2021-05-09,55
Spain,ESP,2021-05-10,55
Spain,ESP,2021-05-11,55
Spain,ESP,2021-05-12,55
Spain,ESP,2021-05-13,55
Spain,ESP,2021-05-14,55
Spain,ESP,2021-05-15,55
Spain,ESP,2021-05-16,55
Spain,ESP,2021-05-17,50
Spain,ESP,2021-05-18,50
Spain,ESP,2021-05-19,50
Spain,ESP,2021-05-20,50
Spain,ESP,2021-05-21,50
Spain,ESP,2021-05-22,50
Spain,ESP,2021-05-23,50
Spain,ESP,2021-05-24,50
Spain,ESP,2021-05-25,50
Spain,ESP,2021-05-26,50
Spain,ESP,2021-05-27,50
Spain,ESP,2021-05-28,50
Spain,ESP,2021-05-29,50
Spain,ESP,2021-05-30,50
Spain,ESP,2021-05-31,50
Spain,ESP,2021-06-01,50
Spain,ESP,2021-06-02,50
Spain,ESP,2021-06-03,50
Spain,ESP,2021-06-04,50
Spain,ESP,2021-06-05,50
Spain,ESP,2021-06-06,50
Spain,ESP,2021-06-07,50
Spain,ESP,2021-06-08,50
Spain,ESP,2021-06-09,20
Spain,ESP,2021-06-10,20
Spain,ESP,2021-06-11,20
Spain,ESP,2021-06-12,20
Spain,ESP,2021-06-13,20
Spain,ESP,2021-06-14,20
Spain,ESP,2021-06-15,20
Spain,ESP,2021-06-16,20
Spain,ESP,2021-06-17,20
Spain,ESP,2021-06-18,20
Spain,ESP,2021-06-19,20
Spain,ESP,2021-06-20,20
Spain,ESP,2021-06-21,20
Spain,ESP,2021-06-22,20
Spain,ESP,2021-06-23,20
Spain,ESP,2021-06-24,20
Spain,ESP,2021-06-25,20
Spain,ESP,2021-06-26,20
Spain,ESP,2021-06-27,20
Spain,ESP,2021-06-28,20
Spain,ESP,2021-06-29,20
Spain,ESP,2021-06-30,20
Spain,ESP,2021-07-01,20
Spain,ESP,2021-07-02,20
Spain,ESP,2021-07-03,20
Spain,ESP,2021-07-04,20
Spain,ESP,2021-07-05,20
Spain,ESP,2021-07-06,20
Spain,ESP,2021-07-07,20
Spain,ESP,2021-07-08,20
Spain,ESP,2021-07-09,20
Spain,ESP,2021-07-10,20
Spain,ESP,2021-07-11,20
Spain,ESP,2021-07-12,20
Spain,ESP,2021-07-13,20
Spain,ESP,2021-07-14,20
Spain,ESP,2021-07-15,20
Spain,ESP,2021-07-16,20
Spain,ESP,2021-07-17,20
Spain,ESP,2021-07-18,20
Spain,ESP,2021-07-19,20
Spain,ESP,2021-07-20,20
Spain,ESP,2021-07-21,20
Spain,ESP,2021-07-22,20
Spain,ESP,2021-07-23,20
Spain,ESP,2021-07-24,20
Spain,ESP,2021-07-25,20
Spain,ESP,2021-07-26,20
Spain,ESP,2021-07-27,20
Spain,ESP,2021-07-28,20
Spain,ESP,2021-07-29,20
Spain,ESP,2021-07-30,20
Spain,ESP,2021-07-31,20
Spain,ESP,2021-08-01,20
Spain,ESP,2021-08-02,20
Spain,ESP,2021-08-03,20
Spain,ESP,2021-08-04,5
Spain,ESP,2021-08-05,5
Spain,ESP,2021-08-06,5
Spain,ESP,2021-08-07,5
Spain,ESP,2021-08-08,5
Spain,ESP,2021-08-09,5
Spain,ESP,2021-08-10,5
Spain,ESP,2021-08-11,5
Spain,ESP,2021-08-12,5
Spain,ESP,2021-08-13,5
Spain,ESP,2021-08-14,5
Spain,ESP,2021-08-15,5
Spain,ESP,2021-08-16,5
Spain,ESP,2021-08-17,5
Spain,ESP,2021-08-18,5
Spain,ESP,2021-08-19,5
Spain,ESP,2021-08-20,5
Spain,ESP,2021-08-21,5
Spain,ESP,2021-08-22,5
Spain,ESP,2021-08-23,5
Spain,ESP,2021-08-24,5
Spain,ESP,2021-08-25,5
Spain,ESP,2021-08-26,5
Spain,ESP,2021-08-27,5
Spain,ESP,2021-08-28,5
Spain,ESP,2021-08-29,5
Spain,ESP,2021-08-30,5
Spain,ESP,2021-08-31,5
Spain,ESP,2021-09-01,5
Spain,ESP,2021-09-02,5
Spain,ESP,2021-09-03,5
Spain,ESP,2021-09-04,5
Spain,ESP,2021-09-05,5
Spain,ESP,2021-09-06,5
Spain,ESP,2021-09-07,5
Spain,ESP,2021-09-08,5
Spain,ESP,2021-09-09,5
Spain,ESP,2021-09-10,5
Spain,ESP,2021-09-11,5
Spain,ESP,2021-09-12,5
Spain,ESP,2021-09-13,5
Spain,ESP,2021-09-14,5
Spain,ESP,2021-09-15,5
Spain,ESP,2021-09-16,5
Spain,ESP,2021-09-17,5
Spain,ESP,2021-09-18,5
Spain,ESP,2021-09-19,5
Spain,ESP,2021-09-20,5
Spain,ESP,2021-09-21,5
Spain,ESP,2021-09-22,5
Spain,ESP,2021-09-23,5
Spain,ESP,2021-09-24,5
Spain,ESP,2021-09-25,5
Spain,ESP,2021-09-26,5
Spain,ESP,2021-09-27,5
Spain,ESP,2021-09-28,5
Spain,ESP,2021-09-29,5
Spain,ESP,2021-09-30,5
Spain,ESP,2021-10-01,5
Spain,ESP,2021-10-02,5
Spain,ESP,2021-10-03,5
Spain,ESP,2021-10-04,5
Spain,ESP,2021-10-05,5
Spain,ESP,2021-10-06,5
Spain,ESP,2021-10-07,5
Spain,ESP,2021-10-08,5
Spain,ESP,2021-10-09,5
Spain,ESP,2021-10-10,5
Spain,ESP,2021-10-11,5
Spain,ESP,2021-10-12,5
Spain,ESP,2021-10-13,5
Spain,ESP,2021-10-14,5
Spain,ESP,2021-10-15,5
Spain,ESP,2021-10-16,5
Spain,ESP,2021-10-17,5
Spain,ESP,2021-10-18,5
Spain,ESP,2021-10-19,5
Spain,ESP,2021-10-20,5
Spain,ESP,2021-10-21,5
Spain,ESP,2021-10-22,5
Spain,ESP,2021-10-23,5
Spain,ESP,2021-10-24,5
Spain,ESP,2021-10-25,5
Spain,ESP,2021-10-26,5
Spain,ESP,2021-10-27,5
Spain,ESP,2021-10-28,5
Spain,ESP,2021-10-29,5
Spain,ESP,2021-10-30,5
Spain,ESP,2021-10-31,5
Spain,ESP,2021-11-01,5
Spain,ESP,2021-11-02,5
Spain,ESP,2021-11-03,5
Spain,ESP,2021-11-04,5
Spain,ESP,2021-11-05,5
Spain,ESP,2021-11-06,5
Spain,ESP,2021-11-07,5
Spain,ESP,2021-11-08,5
Spain,ESP,2021-11-09,5
Spain,ESP,2021-11-10,5
Spain,ESP,2021-11-11,5
Spain,ESP,2021-11-12,5
Spain,ESP,2021-11-13,5
Spain,ESP,2021-11-14,5
Spain,ESP,2021-11-15,5
Spain,ESP,2021-11-16,5
Spain,ESP,2021-11-17,5
Spain,ESP,2021-11-18,5
Spain,ESP,2021-11-19,5
Spain,ESP,2021-11-20,5
Spain,ESP,2021-11-21,5
Spain,ESP,2021-11-22,5
Spain,ESP,2021-11-23,5
Spain,ESP,2021-11-24,5
Spain,ESP,2021-11-25,5
Spain,ESP,2021-11-26,5
Spain,ESP,2021-11-27,5
Spain,ESP,2021-11-28,5
Spain,ESP,2021-11-29,5
Spain,ESP,2021-11-30,5
Spain,ESP,2021-12-01,5
Spain,ESP,2021-12-02,5
Spain,ESP,2021-12-03,5
Spain,ESP,2021-12-04,5
Spain,ESP,2021-12-05,5
Spain,ESP,2021-12-06,5
Spain,ESP,2021-12-07,5
Spain,ESP,2021-12-08,5
Spain,ESP,2021-12-09,5
Spain,ESP,2021-12-10,5
Spain,ESP,2021-12-11,5
Spain,ESP,2021-12-12,5
Spain,ESP,2021-12-13,5
Spain,ESP,2021-12-14,5
Spain,ESP,2021-12-15,5
Spain,ESP,2021-12-16,5
Spain,ESP,2021-12-17,5
Spain,ESP,2021-12-18,5
Spain,ESP,2021-12-19,5
Spain,ESP,2021-12-20,5
Spain,ESP,2021-12-21,5
Spain,ESP,2021-12-22,5
Spain,ESP,2021-12-23,5
Spain,ESP,2021-12-24,5
Spain,ESP,2021-12-25,5
Spain,ESP,2021-12-26,5
Spain,ESP,2021-12-27,5
Spain,ESP,2021-12-28,5
Spain,ESP,2021-12-29,5
Spain,ESP,2021-12-30,5
Spain,ESP,2021-12-31,5
Spain,ESP,2022-01-01,5
Spain,ESP,2022-01-02,5
Spain,ESP,2022-01-03,5
Spain,ESP,2022-01-04,5
Spain,ESP,2022-01-05,5
Spain,ESP,2022-01-06,5
Spain,ESP,2022-01-07,5
Spain,ESP,2022-01-08,5
Spain,ESP,2022-01-09,5
Spain,ESP,2022-01-10,5
Spain,ESP,2022-01-11,5
Spain,ESP,2022-01-12,5
Spain,ESP,2022-01-13,5
Spain,ESP,2022-01-14,5
Spain,ESP,2022-01-15,5
Spain,ESP,2022-01-16,5
Spain,ESP,2022-01-17,5
Spain,ESP,2022-01-18,5
Spain,ESP,2022-01-19,5
Spain,ESP,2022-01-20,5
Spain,ESP,2022-01-21,5
Spain,ESP,2022-01-22,5
Spain,ESP,2022-01-23,5
Spain,ESP,2022-01-24,5
Spain,ESP,2022-01-25,5
Spain,ESP,2022-01-26,5
Spain,ESP,2022-01-27,5
Spain,ESP,2022-01-28,5
Spain,ESP,2022-01-29,5
Spain,ESP,2022-01-30,5
Spain,ESP,2022-01-31,5
Spain,ESP,2022-02-01,5
Spain,ESP,2022-02-02,5
Spain,ESP,2022-02-03,5
Spain,ESP,2022-02-04,5
Spain,ESP,2022-02-05,5
Spain,ESP,2022-02-06,5
Spain,ESP,2022-02-07,5
Spain,ESP,2022-02-08,5
Spain,ESP,2022-02-09,5
Spain,ESP,2022-02-10,5
Spain,ESP,2022-02-11,5
Spain,ESP,2022-02-12,5
Spain,ESP,2022-02-13,5
Spain,ESP,2022-02-14,5
Spain,ESP,2022-02-15,5
Spain,ESP,2022-02-16,5
Spain,ESP,2022-02-17,5
Spain,ESP,2022-02-18,5
Spain,ESP,2022-02-19,5
Spain,ESP,2022-02-20,5
Spain,ESP,2022-02-21,5
Spain,ESP,2022-02-22,5
Spain,ESP,2022-02-23,5
Spain,ESP,2022-02-24,5
Spain,ESP,2022-02-25,5
Spain,ESP,2022-02-26,5
Spain,ESP,2022-02-27,5
Spain,ESP,2022-02-28,5
Spain,ESP,2022-03-01,5
Spain,ESP,2022-03-02,5
Spain,ESP,2022-03-03,5
Spain,ESP,2022-03-04,5
Spain,ESP,2022-03-05,5
Spain,ESP,2022-03-06,5
Spain,ESP,2022-03-07,5
Spain,ESP,2022-03-08,5
Spain,ESP,2022-03-09,5
Spain,ESP,2022-03-10,5
Spain,ESP,2022-03-11,5
Spain,ESP,2022-03-12,5
Spain,ESP,2022-03-13,5
Spain,ESP,2022-03-14,5
Spain,ESP,2022-03-15,5
Spain,ESP,2022-03-16,5
Switzerland,CHE,2021-01-04,75
Switzerland,CHE,2021-01-05,75
Switzerland,CHE,2021-01-06,75
Switzerland,CHE,2021-01-07,75
Switzerland,CHE,2021-01-08,75
Switzerland,CHE,2021-01-09,75
Switzerland,CHE,2021-01-10,75
Switzerland,CHE,2021-01-11,75
Switzerland,CHE,2021-01-12,75
Switzerland,CHE,2021-01-13,75
Switzerland,CHE,2021-01-14,75
Switzerland,CHE,2021-01-15,75
Switzerland,CHE,2021-01-16,75
Switzerland,CHE,2021-01-17,75
Switzerland,CHE,2021-01-18,75
Switzerland,CHE,2021-01-19,75
Switzerland,CHE,2021-01-20,75
Switzerland,CHE,2021-01-21,75
Switzerland,CHE,2021-01-22,75
Switzerland,CHE,2021-01-23,75
Switzerland,CHE,2021-01-24,75
Switzerland,CHE,2021-01-25,75
Switzerland,CHE,2021-01-26,75
Switzerland,CHE,2021-01-27,75
Switzerland,CHE,2021-01-28,75
Switzerland,CHE,2021-01-29,75
Switzerland,CHE,2021-01-30,75
Switzerland,CHE,2021-01-31,75
Switzerland,CHE,2021-02-01,75
Switzerland,CHE,2021-02-02,75
Switzerland,CHE,2021-02-03,75
Switzerland,CHE,2021-02-04,75
Switzerland,CHE,2021-02-05,75
Switzerland,CHE,2021-02-06,75
Switzerland,CHE,2021-02-07,75
Switzerland,CHE,2021-02-08,75
Switzerland,CHE,2021-02-09,75
Switzerland,CHE,2021-02-10,75
Switzerland,CHE,2021-02-11,75
Switzerland,CHE,2021-02-12,75
Switzerland,CHE,2021-02-13,75
Switzerland,CHE,2021-02-14,75
Switzerland,CHE,2021-02-15,75
Switzerland,CHE,2021-02-16,75
Switzerland,CHE,2021-02-17,75
Switzerland,CHE,2021-02-18,75
Switzerland,CHE,2021-02-19,75
Switzerland,CHE,2021-02-20,75
Switzerland,CHE,2021-02-21,75
Switzerland,CHE,2021-02-22,75
Switzerland,CHE,2021-02-23,75
Switzerland,CHE,2021-02-24,75
Switzerland,CHE,2021-02-25,75
Switzerland,CHE,2021-02-26,75
Switzerland,CHE,2021-02-27,75
Switzerland,CHE,2021-02-28,75
Switzerland,CHE,2021-03-01,75
Switzerland,CHE,2021-03-02,75
Switzerland,CHE,2021-03-03,75
Switzerland,CHE,2021-03-04,75
Switzerland,CHE,2021-03-05,75
Switzerland,CHE,2021-03-06,75
Switzerland,CHE,2021-03-07,75
Switzerland,CHE,2021-03-08,75
Switzerland,CHE,2021-03-09,75
Switzerland,CHE,2021-03-10,75
Switzerland,CHE,2021-03-11,75
Switzerland,CHE,2021-03-12,75
Switzerland,CHE,2021-03-13,75
Switzerland,CHE,2021-03-14,75
Switzerland,CHE,2021-03-15,75
Switzerland,CHE,2021-03-16,75
Switzerland,CHE,2021-03-17,75
Switzerland,CHE,2021-03-18,75
Switzerland,CHE,2021-03-19,75
Switzerland,CHE,2021-03-20,75
Switzerland,CHE,2021-03-21,75
Switzerland,CHE,2021-03-22,75
Switzerland,CHE,2021-03-23,75
Switzerland,CHE,2021-03-24,75
Switzerland,CHE,2021-03-25,75
Switzerland,CHE,2021-03-26,75
Switzerland,CHE,2021-03-27,75
Switzerland,CHE,2021-03-28,75
Switzerland,CHE,2021-03-29,75
Switzerland,CHE,2021-03-30,75
Switzerland,CHE,2021-03-31,75
Switzerland,CHE,2021-04-01,75
Switzerland,CHE,2021-04-02,75
Switzerland,CHE,2021-04-03,75
Switzerland,CHE,2021-04-04,75
Switzerland,CHE,2021-04-05,75
Switzerland,CHE,2021-04-06,75
Switzerland,CHE,2021-04-07,75
Switzerland,CHE,2021-04-08,75
Switzerland,CHE,2021-04-09,75
Switzerland,CHE,2021-04-10,75
Switzerland,CHE,2021-04-11,75
Switzerland,CHE,2021-04-12,75
Switzerland,CHE,2021-04-13,75
Switzerland,CHE,2021-04-14,75
Switzerland,CHE,2021-04-15,75
Switzerland,CHE,2021-04-16,75
Switzerland,CHE,2021-04-17,75
Switzerland,CHE,2021-04-18,75
Switzerland,CHE,2021-04-19,75
Switzerland,CHE,2021-04-20,75
Switzerland,CHE,2021-04-21,75
Switzerland,CHE,2021-04-22,75
Switzerland,CHE,2021-04-23,65
Switzerland,CHE,2021-04-24,65
Switzerland,CHE,2021-04-25,65
Switzerland,CHE,2021-04-26,65
Switzerland,CHE,2021-04-27,65
Switzerland,CHE,2021-04-28,65
Switzerland,CHE,2021-04-29,65
Switzerland,CHE,2021-04-30,65
Switzerland,CHE,2021-05-01,65
Switzerland,CHE,2021-05-02,65
Switzerland,CHE,2021-05-03,65
Switzerland,CHE,2021-05-04,65
Switzerland,CHE,2021-05-05,65
Switzerland,CHE,2021-05-06,65
Switzerland,CHE,2021-05-07,65
Switzerland,CHE,2021-05-08,65
Switzerland,CHE,2021-05-09,65
Switzerland,CHE,2021-05-10,65
Switzerland,CHE,2021-05-11,65
Switzerland,CHE,2021-05-12,65
Switzerland,CHE,2021-05-13,65
Switzerland,CHE,2021-05-14,65
Switzerland,CHE,2021-05-15,65
Switzerland,CHE,2021-05-16,65
Switzerland,CHE,2021-05-17,65
Switzerland,CHE,2021-05-18,65
Switzerland,CHE,2021-05-19,65
Switzerland,CHE,2021-05-20,65
Switzerland,CHE,2021-05-21,65
Switzerland,CHE,2021-05-22,65
Switzerland,CHE,2021-05-23,65
Switzerland,CHE,2021-05-24,65
Switzerland,CHE,2021-05-25,65
Switzerland,CHE,2021-05-26,65
Switzerland,CHE,2021-05-27,65
Switzerland,CHE,2021-05-28,65
Switzerland,CHE,2021-05-29,65
Switzerland,CHE,2021-05-30,65
Switzerland,CHE,2021-05-31,65
Switzerland,CHE,2021-06-01,65
Switzerland,CHE,2021-06-02,65
Switzerland,CHE,2021-06-03,65
Switzerland,CHE,2021-06-04,65
Switzerland,CHE,2021-06-05,65
Switzerland,CHE,2021-06-06,65
Switzerland,CHE,2021-06-07,65
Switzerland,CHE,2021-06-08,65
Switzerland,CHE,2021-06-09,65
Switzerland,CHE,2021-06-10,65
Switzerland,CHE,2021-06-11,65
Switzerland,CHE,2021-06-12,65
Switzerland,CHE,2021-06-13,65
Switzerland,CHE,2021-06-14,65
Switzerland,CHE,2021-06-15,65
Switzerland,CHE,2021-06-16,65
Switzerland,CHE,2021-06-17,65
Switzerland,CHE,2021-06-18,65
Switzerland,CHE,2021-06-19,16
Switzerland,CHE,2021-06-20,16
Switzerland,CHE,2021-06-21,16
Switzerland,CHE,2021-06-22,16
Switzerland,CHE,2021-06-23,16
Switzerland,CHE,2021-06-24,16
Switzerland,CHE,2021-06-25,16
Switzerland,CHE,2021-06-26,16
Switzerland,CHE,2021-06-27,16
Switzerland,CHE,2021-06-28,16
Switzerland,CHE,2021-06-29,16
Switzerland,CHE,2021-06-30,16
Switzerland,CHE,2021-07-01,20
Switzerland,CHE,2021-07-02,20
Switzerland,CHE,2021-07-03,20
Switzerland,CHE,2021-07-04,20
Switzerland,CHE,2021-07-05,20
Switzerland,CHE,2021-07-06,20
Switzerland,CHE,2021-07-07,20
Switzerland,CHE,2021-07-08,20
Switzerland,CHE,2021-07-09,5
Switzerland,CHE,2021-07-10,5
Switzerland,CHE,2021-07-11,5
Switzerland,CHE,2021-07-12,5
Switzerland,CHE,2021-07-13,5
Switzerland,CHE,2021-07-14,5
Switzerland,CHE,2021-07-15,5
Switzerland,CHE,2021-07-16,5
Switzerland,CHE,2021-07-17,5
Switzerland,CHE,2021-07-18,5
Switzerland,CHE,2021-07-19,5
Switzerland,CHE,2021-07-20,5
Switzerland,CHE,2021-07-21,5
Switzerland,CHE,2021-07-22,5
Switzerland,CHE,2021-07-23,5
Switzerland,CHE,2021-07-24,5
Switzerland,CHE,2021-07-25,5
Switzerland,CHE,2021-07-26,5
Switzerland,CHE,2021-07-27,5
Switzerland,CHE,2021-07-28,5
Switzerland,CHE,2021-07-29,5
Switzerland,CHE,2021-07-30,5
Switzerland,CHE,2021-07-31,5
Switzerland,CHE,2021-08-01,5
Switzerland,CHE,2021-08-02,5
Switzerland,CHE,2021-08-03,5
Switzerland,CHE,2021-08-04,5
Switzerland,CHE,2021-08-05,5
Switzerland,CHE,2021-08-06,5
Switzerland,CHE,2021-08-07,5
Switzerland,CHE,2021-08-08,5
Switzerland,CHE,2021-08-09,5
Switzerland,CHE,2021-08-10,5
Switzerland,CHE,2021-08-11,5
Switzerland,CHE,2021-08-12,5
Switzerland,CHE,2021-08-13,5
Switzerland,CHE,2021-08-14,5
Switzerland,CHE,2021-08-15,5
Switzerland,CHE,2021-08-16,5
Switzerland,CHE,2021-08-17,5
Switzerland,CHE,2021-08-18,5
Switzerland,CHE,2021-08-19,5
Switzerland,CHE,2021-08-20,5
Switzerland,CHE,2021-08-21,5
Switzerland,CHE,2021-08-22,5
Switzerland,CHE,2021-08-23,5
Switzerland,CHE,2021-08-24,5
Switzerland,CHE,2021-08-25,5
Switzerland,CHE,2021-08-26,5
Switzerland,CHE,2021-08-27,5
Switzerland,CHE,2021-08-28,5
Switzerland,CHE,2021-08-29,5
Switzerland,CHE,2021-08-30,5
Switzerland,CHE,2021-08-31,5
Switzerland,CHE,2021-09-01,5
Switzerland,CHE,2021-09-02,5
Switzerland,CHE,2021-09-03,5
Switzerland,CHE,2021-09-04,5
Switzerland,CHE,2021-09-05,5
Switzerland,CHE,2021-09-06,5
Switzerland,CHE,2021-09-07,5
Switzerland,CHE,2021-09-08,5
Switzerland,CHE,2021-09-09,5
Switzerland,CHE,2021-09-10,5
Switzerland,CHE,2021-09-11,5
Switzerland,CHE,2021-09-12,5
Switzerland,CHE,2021-09-13,5
Switzerland,CHE,2021-09-14,5
Switzerland,CHE,2021-09-15,5
Switzerland,CHE,2021-09-16,5
Switzerland,CHE,2021-09-17,5
Switzerland,CHE,2021-09-18,5
Switzerland,CHE,2021-09-19,5
Switzerland,CHE,2021-09-20,5
Switzerland,CHE,2021-09-21,5
Switzerland,CHE,2021-09-22,5
Switzerland,CHE,2021-09-23,5
Switzerland,CHE,2021-09-24,5
Switzerland,CHE,2021-09-25,5
Switzerland,CHE,2021-09-26,5
Switzerland,CHE,2021-09-27,5
Switzerland,CHE,2021-09-28,5
Switzerland,CHE,2021-09-29,5
Switzerland,CHE,2021-09-30,5
Switzerland,CHE,2021-10-01,5
Switzerland,CHE,2021-10-02,5
Switzerland,CHE,2021-10-03,5
Switzerland,CHE,2021-10-04,5
Switzerland,CHE,2021-10-05,5
Switzerland,CHE,2021-10-06,5
Switzerland,CHE,2021-10-07,5
Switzerland,CHE,2021-10-08,5
Switzerland,CHE,2021-10-09,5
Switzerland,CHE,2021-10-10,5
Switzerland,CHE,2021-10-11,5
Switzerland,CHE,2021-10-12,5
Switzerland,CHE,2021-10-13,5
Switzerland,CHE,2021-10-14,5
Switzerland,CHE,2021-10-15,5
Switzerland,CHE,2021-10-16,5
Switzerland,CHE,2021-10-17,5
Switzerland,CHE,2021-10-18,5
Switzerland,CHE,2021-10-19,5
Switzerland,CHE,2021-10-20,5
Switzerland,CHE,2021-10-21,5
Switzerland,CHE,2021-10-22,5
Switzerland,CHE,2021-10-23,5
Switzerland,CHE,2021-10-24,5
Switzerland,CHE,2021-10-25,5
Switzerland,CHE,2021-10-26,5
Switzerland,CHE,2021-10-27,5
Switzerland,CHE,2021-10-28,5
Switzerland,CHE,2021-10-29,5
Switzerland,CHE,2021-10-30,5
Switzerland,CHE,2021-10-31,5
Switzerland,CHE,2021-11-01,5
Switzerland,CHE,2021-11-02,5
Switzerland,CHE,2021-11-03,5
Switzerland,CHE,2021-11-04,5
Switzerland,CHE,2021-11-05,5
Switzerland,CHE,2021-11-06,5
Switzerland,CHE,2021-11-07,5
Switzerland,CHE,2021-11-08,5
Switzerland,CHE,2021-11-09,5
Switzerland,CHE,2021-11-10,5
Switzerland,CHE,2021-11-11,5
Switzerland,CHE,2021-11-12,5
Switzerland,CHE,2021-11-13,5
Switzerland,CHE,2021-11-14,5
Switzerland,CHE,2021-11-15,5
Switzerland,CHE,2021-11-16,5
Switzerland,CHE,2021-11-17,5
Switzerland,CHE,2021-11-18,5
Switzerland,CHE,2021-11-19,5
Switzerland,CHE,2021-11-20,5
Switzerland,CHE,2021-11-21,5
Switzerland,CHE,2021-11-22,5
Switzerland,CHE,2021-11-23,5
Switzerland,CHE,2021-11-24,5
Switzerland,CHE,2021-11-25,5
Switzerland,CHE,2021-11-26,5
Switzerland,CHE,2021-11-27,5
Switzerland,CHE,2021-11-28,5
Switzerland,CHE,2021-11-29,5
Switzerland,CHE,2021-11-30,5
Switzerland,CHE,2021-12-01,5
Switzerland,CHE,2021-12-02,5
Switzerland,CHE,2021-12-03,5
Switzerland,CHE,2021-12-04,5
Switzerland,CHE,2021-12-05,5
Switzerland,CHE,2021-12-06,5
Switzerland,CHE,2021-12-07,5
Switzerland,CHE,2021-12-08,5
Switzerland,CHE,2021-12-09,5
Switzerland,CHE,2021-12-10,5
